"","pairs","res","tiplab","Lineage_Name","jackknife"
"1317","Sylvia_atricapilla-SYAT05",0.575556051439107,"Sylvia_atricapilla","SYAT05",1.14869216057332
"1318","Sylvia_atricapilla-SYAT07",0.471631923182378,"Sylvia_atricapilla","SYAT07",0.94388314083767
"1319","Sylvia_atricapilla-SYAT10",0.46859480548973,"Sylvia_atricapilla","SYAT10",0.937609289766556
"1320","Sylvia_atricapilla-SYAT11",0.468988707145595,"Sylvia_atricapilla","SYAT11",0.938366971155233
"1321","Sylvia_atricapilla-SYAT12",0.470794314182302,"Sylvia_atricapilla","SYAT12",0.942174082495512
"1322","Sylvia_atricapilla-SYAT13",0.47180601266845,"Sylvia_atricapilla","SYAT13",0.944221161790438
"1323","Sylvia_atricapilla-SYAT14",0.469059335604765,"Sylvia_atricapilla","SYAT14",0.938547562329632
"1324","Sylvia_atricapilla-SYAT16",0.471514393737235,"Sylvia_atricapilla","SYAT16",0.943635298858453
"1325","Sylvia_atricapilla-SYAT17",0.468438270757097,"Sylvia_atricapilla","SYAT17",0.93728655746952
"1326","Sylvia_atricapilla-SYAT18",0.55108492272032,"Sylvia_atricapilla","SYAT18",1.10203961781622
"1327","Sylvia_atricapilla-SYAT21",0.471763597004212,"Sylvia_atricapilla","SYAT21",0.944140625643968
"1328","Sylvia_atricapilla-SYAT24",0.579167514648928,"Sylvia_atricapilla","SYAT24",1.15702266158576
"1329","Sylvia_atricapilla-SYAT28",0.468392327962459,"Sylvia_atricapilla","SYAT28",0.937175372347724
"1330","Sylvia_atricapilla-SYAT33",0.4711847775566,"Sylvia_atricapilla","SYAT33",0.942905259991676
"1331","Sylvia_atricapilla-SYAT35",0.551083169531894,"Sylvia_atricapilla","SYAT35",1.10203611299301
"1332","Sylvia_atricapilla-SYAT36",0.468594822628624,"Sylvia_atricapilla","SYAT36",0.937609344424914
"1333","Sylvia_atricapilla-SYAT44",0.468868812881282,"Sylvia_atricapilla","SYAT44",0.938187842350089
"1334","Sylvia_atricapilla-SYBOR15",0.544873829292184,"Sylvia_atricapilla","SYBOR15",1.08970912379414
"1335","Sylvia_atricapilla-WW2",0.534275410435275,"Sylvia_atricapilla","WW2",1.06866554840053
"1336","Sylvia_borin-COLL2",0.552572897095428,"Sylvia_borin","COLL2",1.10480858346432
"1337","Sylvia_borin-CWT4",0.540879236748868,"Sylvia_borin","CWT4",1.08172589404819
"1338","Sylvia_borin-GRW02",0.579386354711482,"Sylvia_borin","GRW02",1.15800620996163
"1339","Sylvia_borin-GRW09",0.555373772350157,"Sylvia_borin","GRW09",1.10979340771758
"1340","Sylvia_borin-GRW11",0.546817681605834,"Sylvia_borin","GRW11",1.09317919101602
"1341","Sylvia_borin-HIICT1",0.484761678151429,"Sylvia_borin","HIICT1",0.971710345793667
"1342","Sylvia_borin-PARUS1",0.536972587300822,"Sylvia_borin","PARUS1",1.07426283248731
"1343","Sylvia_borin-RTSR1",0.575039917816032,"Sylvia_borin","RTSR1",1.14856693159663
"1344","Sylvia_borin-SGS1",0.548852383375124,"Sylvia_borin","SGS1",1.097757305144
"1345","Sylvia_borin-SYBOR01",0.471596114689455,"Sylvia_borin","SYBOR01",0.943789962578421
"1346","Sylvia_borin-SYBOR02",0.560977250936622,"Sylvia_borin","SYBOR02",1.1209732715688
"1347","Sylvia_borin-SYBOR03",0.46891544508659,"Sylvia_borin","SYBOR03",0.938233626784609
"1348","Sylvia_borin-SYBOR04",0.471568379455591,"Sylvia_borin","SYBOR04",0.943745981929624
"1349","Sylvia_borin-SYBOR05",0.576859849628381,"Sylvia_borin","SYBOR05",1.15162231877059
