"","tip","species","Lineage_Name","Alt_Lineage_Name","parasiteGenus","mal_original","Jetz.species","match","Scientific","id"
"1152","Ochthoeca leucophrys","Ochthoeca leucophrys","OCHLEU01","OCHLEU03","Haemoproteus","Ochthoeca leucophrys",NA,NA,"Ochthoeca leucophrys","OCHLEU01 Ochthoeca leucophrys"
"1153","Ochthoeca leucophrys","Ochthoeca leucophrys","OCHLEU02","","Haemoproteus","Ochthoeca leucophrys",NA,NA,"Ochthoeca leucophrys","OCHLEU02 Ochthoeca leucophrys"
"1154","Ochthoeca rufipectoralis","Ochthoeca rufipectoralis","TROAED06","","Leucocytozoon","Ochthoeca rufipectoralis","Ochthoeca_rufipectoralis","yes","Ochthoeca rufipectoralis","TROAED06 Ochthoeca rufipectoralis"
"1155","Ochthoeca rufipectoralis","Ochthoeca rufipectoralis","TROAED20","","Haemoproteus","Ochthoeca rufipectoralis","Ochthoeca_rufipectoralis","yes","Ochthoeca rufipectoralis","TROAED20 Ochthoeca rufipectoralis"
"1156","Ocreatus underwoodii","Ocreatus underwoodii","TROAED20","","Haemoproteus","Ocreatus underwoodii",NA,NA,"Ocreatus underwoodii","TROAED20 Ocreatus underwoodii"
"1157","Oriolus oriolus","Oriolus oriolus","ORORI01","","Haemoproteus","Oriolus oriolus","Oriolus_oriolus","yes","Oriolus oriolus","ORORI01 Oriolus oriolus"
"1158","Oriolus oriolus","Oriolus oriolus","ORORI02","","Haemoproteus","Oriolus oriolus","Oriolus_oriolus","yes","Oriolus oriolus","ORORI02 Oriolus oriolus"
"1159","Pachyramphus albogriseus","Pachyramphus albogriseus","PAPOL01","","Haemoproteus","Pachyramphus albogriseus","Pachyramphus_albogriseus","yes","Pachyramphus albogriseus","PAPOL01 Pachyramphus albogriseus"
"1160","Pachyramphus polychopterus","Pachyramphus polychopterus","PACPOL01","PAPOLY01","Haemoproteus","Pachyramphus polychopterus","Pachyramphus_polychopterus","yes","Pachyramphus polychopterus","PACPOL01 Pachyramphus polychopterus"
"1161","Pachyramphus polychopterus","Pachyramphus polychopterus","PAPOL03","PAPOL03","Haemoproteus","Pachyramphus polychopterus","Pachyramphus_polychopterus","yes","Pachyramphus polychopterus","PAPOL03 Pachyramphus polychopterus"
"1162","Panurus biarmicus","Panurus biarmicus","WW2","","Haemoproteus","Panurus biarmicus","Panurus_biarmicus","yes","Panurus biarmicus","WW2 Panurus biarmicus"
"1163","Panurus biarmicus","Panurus biarmicus","TURDUS2","","Haemoproteus","Panurus biarmicus","Panurus_biarmicus","yes","Panurus biarmicus","TURDUS2 Panurus biarmicus"
"1164","Paramythia montium","Paramythia montium","PARMON01","","Haemoproteus","Paramythia montium",NA,NA,"Paramythia montium","PARMON01 Paramythia montium"
"1165","Paroaria capitata","Paroaria capitata","ICTCAY01","","Plasmodium","Paroaria capitata","Paroaria_capitata","yes","Paroaria capitata","ICTCAY01 Paroaria capitata"
"1166","Parus ater","Periparus ater","SGS1","H011","Plasmodium","Periparus ater","Parus_ater","no","Parus ater","SGS1 Parus ater"
"1167","Parus ater","Periparus ater","PARUS19","H077","Leucocytozoon","Periparus ater","Parus_ater","no","Parus ater","PARUS19 Parus ater"
"1168","Parus ater","Periparus ater","PERATE09","","Leucocytozoon","Periparus ater","Parus_ater","no","Parus ater","PERATE09 Parus ater"
"1169","Parus ater","Periparus ater","PARUS7","","Leucocytozoon","Periparus ater","Parus_ater","no","Parus ater","PARUS7 Parus ater"
"1170","Parus ater","Periparus ater","PARUS1","","Haemoproteus","Periparus ater","Parus_ater","no","Parus ater","PARUS1 Parus ater"
"1171","Parus ater","Periparus ater","BT7","","Plasmodium","Periparus ater","Parus_ater","no","Parus ater","BT7 Parus ater"
"1172","Parus ater","Periparus ater","GRW11","H010","Plasmodium","Periparus ater","Parus_ater","no","Parus ater","GRW11 Parus ater"
"1173","Parus ater","Periparus ater","PERATE06","H260","Leucocytozoon","Periparus ater","Parus_ater","no","Parus ater","PERATE06 Parus ater"
"1174","Parus ater","Periparus ater","TURDUS1","","Plasmodium","Periparus ater","Parus_ater","no","Parus ater","TURDUS1 Parus ater"
"1175","Parus atricapillus","Poecile atricapilla","BAEBIC04","","Plasmodium","Poecile atricapilla","Parus_atricapillus","no","Parus atricapillus","BAEBIC04 Parus atricapillus"
"1176","Parus atricapillus","Poecile atricapilla","CB1","","Leucocytozoon","Poecile atricapilla","Parus_atricapillus","no","Parus atricapillus","CB1 Parus atricapillus"
"1177","Parus atricapillus","Poecile atricapilla","COLBF21","","Leucocytozoon","Poecile atricapilla","Parus_atricapillus","no","Parus atricapillus","COLBF21 Parus atricapillus"
"1178","Parus atricapillus","Poecile atricapilla","BT7","P43","Plasmodium","Poecile atricapilla","Parus_atricapillus","no","Parus atricapillus","BT7 Parus atricapillus"
"1179","Parus atricapillus","Poecile atricapilla","DUMCAR02","","Leucocytozoon","Poecile atricapilla","Parus_atricapillus","no","Parus atricapillus","DUMCAR02 Parus atricapillus"
"1180","Parus caeruleus","Cyanistes caeruleus","BLUTI03","","Plasmodium","Cyanistes caeruleus","Parus_caeruleus","no","Parus caeruleus","BLUTI03 Parus caeruleus"
"1181","Parus caeruleus","Cyanistes caeruleus","BLUTI10","","Plasmodium","Cyanistes caeruleus","Parus_caeruleus","no","Parus caeruleus","BLUTI10 Parus caeruleus"
"1182","Parus caeruleus","Cyanistes caeruleus","PARUS21","W043","Leucocytozoon","Cyanistes caeruleus","Parus_caeruleus","no","Parus caeruleus","PARUS21 Parus caeruleus"
"1183","Parus caeruleus","Cyanistes caeruleus","BT7","","Plasmodium","Cyanistes caeruleus","Parus_caeruleus","no","Parus caeruleus","BT7 Parus caeruleus"
"1184","Parus caeruleus","Cyanistes caeruleus","PARUS6","","Haemoproteus","Cyanistes caeruleus","Parus_caeruleus","no","Parus caeruleus","PARUS6 Parus caeruleus"
"1185","Parus caeruleus","Cyanistes caeruleus","PARUS14","C103","Leucocytozoon","Cyanistes caeruleus","Parus_caeruleus","no","Parus caeruleus","PARUS14 Parus caeruleus"
"1186","Parus caeruleus","Cyanistes caeruleus","PARUS20","Ge066","Leucocytozoon","Cyanistes caeruleus","Parus_caeruleus","no","Parus caeruleus","PARUS20 Parus caeruleus"
"1187","Parus caeruleus","Cyanistes caeruleus","PARUS15","H021","Leucocytozoon","Cyanistes caeruleus","Parus_caeruleus","no","Parus caeruleus","PARUS15 Parus caeruleus"
"1188","Parus caeruleus","Cyanistes caeruleus","SYAT05","H235","Plasmodium","Cyanistes caeruleus","Parus_caeruleus","no","Parus caeruleus","SYAT05 Parus caeruleus"
"1189","Parus caeruleus","Cyanistes caeruleus","PARUS16","H073","Leucocytozoon","Cyanistes caeruleus","Parus_caeruleus","no","Parus caeruleus","PARUS16 Parus caeruleus"
"1190","Parus caeruleus","Cyanistes caeruleus","BLUTI02","","Plasmodium","Cyanistes caeruleus","Parus_caeruleus","no","Parus caeruleus","BLUTI02 Parus caeruleus"
"1191","Parus caeruleus","Cyanistes caeruleus","SYAT01","H105","Haemoproteus","Cyanistes caeruleus","Parus_caeruleus","no","Parus caeruleus","SYAT01 Parus caeruleus"
"1192","Parus caeruleus","Cyanistes caeruleus","PARUS13","W019","Leucocytozoon","Cyanistes caeruleus","Parus_caeruleus","no","Parus caeruleus","PARUS13 Parus caeruleus"
"1193","Parus caeruleus","Cyanistes caeruleus","LINN1","pBLUTI1","Plasmodium","Cyanistes caeruleus","Parus_caeruleus","no","Parus caeruleus","LINN1 Parus caeruleus"
"1194","Parus caeruleus","Cyanistes caeruleus","PARUS22","H065","Leucocytozoon","Cyanistes caeruleus","Parus_caeruleus","no","Parus caeruleus","PARUS22 Parus caeruleus"
"1195","Parus caeruleus","Cyanistes caeruleus","SW2","Pl-SW2","Plasmodium","Cyanistes caeruleus","Parus_caeruleus","no","Parus caeruleus","SW2 Parus caeruleus"
"1196","Parus caeruleus","Cyanistes caeruleus","WW2","","Haemoproteus","Cyanistes caeruleus","Parus_caeruleus","no","Parus caeruleus","WW2 Parus caeruleus"
"1197","Parus caeruleus","Cyanistes caeruleus","COLL1","PI-COLL1","Plasmodium","Cyanistes caeruleus","Parus_caeruleus","no","Parus caeruleus","COLL1 Parus caeruleus"
"1198","Parus caeruleus","Cyanistes caeruleus","CCF2","H032","Haemoproteus","Cyanistes caeruleus","Parus_caeruleus","no","Parus caeruleus","CCF2 Parus caeruleus"
"1199","Parus caeruleus","Cyanistes caeruleus","PARUS87","","Leucocytozoon","Cyanistes caeruleus","Parus_caeruleus","no","Parus caeruleus","PARUS87 Parus caeruleus"
"1200","Parus caeruleus","Cyanistes caeruleus","SFC1","hBLUTI1","Haemoproteus","Cyanistes caeruleus","Parus_caeruleus","no","Parus caeruleus","SFC1 Parus caeruleus"
"1201","Parus caeruleus","Cyanistes caeruleus","PARUS11","Ge022","Leucocytozoon","Cyanistes caeruleus","Parus_caeruleus","no","Parus caeruleus","PARUS11 Parus caeruleus"
"1202","Parus caeruleus","Cyanistes caeruleus","BLUTI05","","Plasmodium","Cyanistes caeruleus","Parus_caeruleus","no","Parus caeruleus","BLUTI05 Parus caeruleus"
"1203","Parus caeruleus","Cyanistes caeruleus","SGS1","","Plasmodium","Cyanistes caeruleus","Parus_caeruleus","no","Parus caeruleus","SGS1 Parus caeruleus"
"1204","Parus caeruleus","Cyanistes caeruleus","BLUTI04","","Plasmodium","Cyanistes caeruleus","Parus_caeruleus","no","Parus caeruleus","BLUTI04 Parus caeruleus"
"1205","Parus caeruleus","Cyanistes caeruleus","PARUS12","Np083","Leucocytozoon","Cyanistes caeruleus","Parus_caeruleus","no","Parus caeruleus","PARUS12 Parus caeruleus"
"1206","Parus caeruleus","Cyanistes caeruleus","WW1","","Haemoproteus","Cyanistes caeruleus","Parus_caeruleus","no","Parus caeruleus","WW1 Parus caeruleus"
"1207","Parus caeruleus","Cyanistes caeruleus","PARUS74","","Leucocytozoon","Cyanistes caeruleus","Parus_caeruleus","no","Parus caeruleus","PARUS74 Parus caeruleus"
"1208","Parus caeruleus","Cyanistes caeruleus","DELURB4","","Plasmodium","Cyanistes caeruleus","Parus_caeruleus","no","Parus caeruleus","DELURB4 Parus caeruleus"
"1209","Parus caeruleus","Cyanistes caeruleus","GRW06","Pl-GRW6","Plasmodium","Cyanistes caeruleus","Parus_caeruleus","no","Parus caeruleus","GRW06 Parus caeruleus"
"1210","Parus caeruleus","Cyanistes caeruleus","CCF6","H030","Haemoproteus","Cyanistes caeruleus","Parus_caeruleus","no","Parus caeruleus","CCF6 Parus caeruleus"
"1211","Parus caeruleus","Cyanistes caeruleus","PARUS19","C105","Leucocytozoon","Cyanistes caeruleus","Parus_caeruleus","no","Parus caeruleus","PARUS19 Parus caeruleus"
"1212","Parus caeruleus","Cyanistes caeruleus","PHSIB1","","Haemoproteus","Cyanistes caeruleus","Parus_caeruleus","no","Parus caeruleus","PHSIB1 Parus caeruleus"
"1213","Parus caeruleus","Cyanistes caeruleus","PARUS1","","Haemoproteus","Cyanistes caeruleus","Parus_caeruleus","no","Parus caeruleus","PARUS1 Parus caeruleus"
"1214","Parus caeruleus","Cyanistes caeruleus","GRW11","","Plasmodium","Cyanistes caeruleus","Parus_caeruleus","no","Parus caeruleus","GRW11 Parus caeruleus"
"1215","Parus caeruleus","Cyanistes caeruleus","PARUS18","H060","Leucocytozoon","Cyanistes caeruleus","Parus_caeruleus","no","Parus caeruleus","PARUS18 Parus caeruleus"
"1216","Parus caeruleus","Cyanistes caeruleus","TURDUS1","","Plasmodium","Cyanistes caeruleus","Parus_caeruleus","no","Parus caeruleus","TURDUS1 Parus caeruleus"
"1217","Parus caeruleus","Cyanistes caeruleus","PARUS84","H366","Leucocytozoon","Cyanistes caeruleus","Parus_caeruleus","no","Parus caeruleus","PARUS84 Parus caeruleus"
"1218","Parus caeruleus","Cyanistes caeruleus","TURDUS2","","Haemoproteus","Cyanistes caeruleus","Parus_caeruleus","no","Parus caeruleus","TURDUS2 Parus caeruleus"
"1219","Parus caeruleus","Cyanistes caeruleus","PARUS4","","Leucocytozoon","Cyanistes caeruleus","Parus_caeruleus","no","Parus caeruleus","PARUS4 Parus caeruleus"
"1220","Parus carolinensis","Parus carolinensis","BAEBIC04","","Plasmodium","Parus carolinensis",NA,NA,"Parus carolinensis","BAEBIC04 Parus carolinensis"
"1221","Parus carolinensis","Parus carolinensis","COLBF21","","Leucocytozoon","Parus carolinensis",NA,NA,"Parus carolinensis","COLBF21 Parus carolinensis"
"1222","Parus carolinensis","Parus carolinensis","CB1","","Leucocytozoon","Parus carolinensis",NA,NA,"Parus carolinensis","CB1 Parus carolinensis"
"1223","Parus carolinensis","Parus carolinensis","MAFUS02","","Haemoproteus","Parus carolinensis",NA,NA,"Parus carolinensis","MAFUS02 Parus carolinensis"
"1224","Parus carolinensis","Parus carolinensis","PADOM11","","Plasmodium","Parus carolinensis",NA,NA,"Parus carolinensis","PADOM11 Parus carolinensis"
"1225","Parus carolinensis","Parus carolinensis","DUMCAR02","","Leucocytozoon","Parus carolinensis",NA,NA,"Parus carolinensis","DUMCAR02 Parus carolinensis"
"1226","Parus cristatus","Lophophanes cristatus","PARUS22","H065","Leucocytozoon","Lophophanes cristatus","Parus_cristatus","no","Parus cristatus","PARUS22 Parus cristatus"
"1227","Parus cristatus","Lophophanes cristatus","SGS1","H011","Plasmodium","Lophophanes cristatus","Parus_cristatus","no","Parus cristatus","SGS1 Parus cristatus"
"1228","Parus gambeli","Poecile gambeli","LAIRI01","","Plasmodium","Poecile gambeli","Parus_gambeli","no","Parus gambeli","LAIRI01 Parus gambeli"
"1229","Parus gambeli","Poecile gambeli","TROAED24","","Plasmodium","Poecile gambeli","Parus_gambeli","no","Parus gambeli","TROAED24 Parus gambeli"
"1230","Parus hudsonicus","Poecile hudsonica","BT7","P43","Plasmodium","Poecile hudsonica","Parus_hudsonicus","no","Parus hudsonicus","BT7 Parus hudsonicus"
"1231","Parus hudsonicus","Poecile hudsonica","CB1","ICBI,L fringillinarum,L.AK04","Leucocytozoon","Poecile hudsonica","Parus_hudsonicus","no","Parus hudsonicus","CB1 Parus hudsonicus"
"1232","Parus hudsonicus","Poecile hudsonica","POEATR01","H.AK03,H.AK10,H.AK16","Haemoproteus","Poecile hudsonica","Parus_hudsonicus","no","Parus hudsonicus","POEATR01 Parus hudsonicus"
"1233","Parus major","Parus major","PARUS2","","Plasmodium","Parus major","Parus_major","yes","Parus major","PARUS2 Parus major"
"1234","Parus major","Parus major","PARUS20","Ge066","Leucocytozoon","Parus major","Parus_major","yes","Parus major","PARUS20 Parus major"
"1235","Parus major","Parus major","PARUS25","","Leucocytozoon","Parus major","Parus_major","yes","Parus major","PARUS25 Parus major"
"1236","Parus major","Parus major","PARUS34","","Leucocytozoon","Parus major","Parus_major","yes","Parus major","PARUS34 Parus major"
"1237","Parus major","Parus major","BT7","","Plasmodium","Parus major","Parus_major","yes","Parus major","BT7 Parus major"
"1238","Parus major","Parus major","PARUS6","","Haemoproteus","Parus major","Parus_major","yes","Parus major","PARUS6 Parus major"
"1239","Parus major","Parus major","PARUS4","","Leucocytozoon","Parus major","Parus_major","yes","Parus major","PARUS4 Parus major"
"1240","Parus major","Parus major","GRW11","","Plasmodium","Parus major","Parus_major","yes","Parus major","GRW11 Parus major"
"1241","Parus major","Parus major","PHSIB1","","Haemoproteus","Parus major","Parus_major","yes","Parus major","PHSIB1 Parus major"
"1242","Parus major","Parus major","GRW06","","Plasmodium","Parus major","Parus_major","yes","Parus major","GRW06 Parus major"
"1243","Parus major","Parus major","SGS1","P22","Plasmodium","Parus major","Parus_major","yes","Parus major","SGS1 Parus major"
"1244","Parus major","Parus major","PARUS74","H212","Leucocytozoon","Parus major","Parus_major","yes","Parus major","PARUS74 Parus major"
"1245","Parus major","Parus major","BT2","","Leucocytozoon","Parus major","Parus_major","yes","Parus major","BT2 Parus major"
"1246","Parus major","Parus major","PARUS33","","Leucocytozoon","Parus major","Parus_major","yes","Parus major","PARUS33 Parus major"
"1247","Parus major","Parus major","PARUS22","Ge003","Leucocytozoon","Parus major","Parus_major","yes","Parus major","PARUS22 Parus major"
"1248","Parus major","Parus major","PARUS21","H201","Leucocytozoon","Parus major","Parus_major","yes","Parus major","PARUS21 Parus major"
"1249","Parus major","Parus major","PARUS35","","Leucocytozoon","Parus major","Parus_major","yes","Parus major","PARUS35 Parus major"
"1250","Parus major","Parus major","PARUS18","Ge020","Leucocytozoon","Parus major","Parus_major","yes","Parus major","PARUS18 Parus major"
"1251","Parus major","Parus major","PARUS81","H264","Leucocytozoon","Parus major","Parus_major","yes","Parus major","PARUS81 Parus major"
"1252","Parus major","Parus major","TURDUS1","TURDUS1","Plasmodium","Parus major","Parus_major","yes","Parus major","TURDUS1 Parus major"
"1253","Parus major","Parus major","PARUS66","","Plasmodium","Parus major","Parus_major","yes","Parus major","PARUS66 Parus major"
"1254","Parus major","Parus major","WW2","","Haemoproteus","Parus major","Parus_major","yes","Parus major","WW2 Parus major"
"1255","Parus major","Parus major","PARUS7","","Leucocytozoon","Parus major","Parus_major","yes","Parus major","PARUS7 Parus major"
"1256","Parus major","Parus major","PARUS16","H007","Leucocytozoon","Parus major","Parus_major","yes","Parus major","PARUS16 Parus major"
"1257","Parus major","Parus major","PARUS11","H200,H202","Leucocytozoon","Parus major","Parus_major","yes","Parus major","PARUS11 Parus major"
"1258","Parus major","Parus major","PARUS36","","Leucocytozoon","Parus major","Parus_major","yes","Parus major","PARUS36 Parus major"
"1259","Parus major","Parus major","PARUS26","","Leucocytozoon","Parus major","Parus_major","yes","Parus major","PARUS26 Parus major"
"1260","Parus major","Parus major","PARUS28","","Leucocytozoon","Parus major","Parus_major","yes","Parus major","PARUS28 Parus major"
"1261","Parus major","Parus major","PARUS17","Ge35","Leucocytozoon","Parus major","Parus_major","yes","Parus major","PARUS17 Parus major"
"1262","Parus major","Parus major","SW2","P54","Plasmodium","Parus major","Parus_major","yes","Parus major","SW2 Parus major"
"1263","Parus major","Parus major","PARUS19","C105","Leucocytozoon","Parus major","Parus_major","yes","Parus major","PARUS19 Parus major"
"1264","Parus major","Parus minor","HYBOR02","","Leucocytozoon","Parus minor",NA,NA,"Parus major","HYBOR02 Parus major"
"1265","Parus major","Parus major","PARUS37","","Leucocytozoon","Parus major","Parus_major","yes","Parus major","PARUS37 Parus major"
"1266","Parus major","Parus major","PARUS1","","Haemoproteus","Parus major","Parus_major","yes","Parus major","PARUS1 Parus major"
"1267","Parus montanus","Poecile montanus","PARUS8","","Leucocytozoon","Poecile montanus","Parus_montanus","no","Parus montanus","PARUS8 Parus montanus"
"1268","Parus palustris","Parus palustris","WW2","","Haemoproteus","Parus palustris","Parus_palustris","yes","Parus palustris","WW2 Parus palustris"
"1269","Parus palustris","Parus palustris","SGS1","EMEL01","Plasmodium","Parus palustris","Parus_palustris","yes","Parus palustris","SGS1 Parus palustris"
"1270","Parus palustris","Parus palustris","TURDUS1","","Plasmodium","Parus palustris","Parus_palustris","yes","Parus palustris","TURDUS1 Parus palustris"
"1271","Parus palustris","Parus palustris","PARUS4","","Leucocytozoon","Parus palustris","Parus_palustris","yes","Parus palustris","PARUS4 Parus palustris"
"1272","Parus palustris","Parus palustris","BT7","","Plasmodium","Parus palustris","Parus_palustris","yes","Parus palustris","BT7 Parus palustris"
