"","tip","X","species","Lineage_Name","Alt_Lineage_Name","parasiteGenus","mal_original","Jetz.species","match","Scientific","id","Species3","Order3"
"1691","Vireo altiloquus",1984,"Vireo altiloquus","FRAG14","","Haemoproteus","Vireo altiloquus","Vireo_altiloquus","yes","Vireo altiloquus","FRAG14 Vireo altiloquus","Vireo altiloquus","Passeriformes"
"1692","Vireo altiloquus",1985,"Vireo altiloquus","VIOLI08","","Haemoproteus","Vireo altiloquus","Vireo_altiloquus","yes","Vireo altiloquus","VIOLI08 Vireo altiloquus","Vireo altiloquus","Passeriformes"
"1693","Vireo altiloquus",1982,"Vireo altiloquus","VIGIL07","","Haemoproteus","Vireo altiloquus","Vireo_altiloquus","yes","Vireo altiloquus","VIGIL07 Vireo altiloquus","Vireo altiloquus","Passeriformes"
"1694","Vireo altiloquus",1983,"Vireo altiloquus","RHYSIM01","","Plasmodium","Vireo altiloquus","Vireo_altiloquus","yes","Vireo altiloquus","RHYSIM01 Vireo altiloquus","Vireo altiloquus","Passeriformes"
"1695","Vireo altiloquus",1988,"Vireo altiloquus","VIOLI06","","Haemoproteus","Vireo altiloquus","Vireo_altiloquus","yes","Vireo altiloquus","VIOLI06 Vireo altiloquus","Vireo altiloquus","Passeriformes"
"1696","Vireo altiloquus",1989,"Vireo altiloquus","VIOLI03","","Plasmodium","Vireo altiloquus","Vireo_altiloquus","yes","Vireo altiloquus","VIOLI03 Vireo altiloquus","Vireo altiloquus","Passeriformes"
"1697","Vireo altiloquus",1986,"Vireo altiloquus","DENPET03","","Plasmodium","Vireo altiloquus","Vireo_altiloquus","yes","Vireo altiloquus","DENPET03 Vireo altiloquus","Vireo altiloquus","Passeriformes"
"1698","Vireo altiloquus",1987,"Vireo altiloquus","ARRTAC01","","Plasmodium","Vireo altiloquus","Vireo_altiloquus","yes","Vireo altiloquus","ARRTAC01 Vireo altiloquus","Vireo altiloquus","Passeriformes"
"1699","Vireo altiloquus",1992,"Vireo altiloquus","FRAG18","","Plasmodium","Vireo altiloquus","Vireo_altiloquus","yes","Vireo altiloquus","FRAG18 Vireo altiloquus","Vireo altiloquus","Passeriformes"
"1700","Vireo altiloquus",1978,"Vireo altiloquus","VIOLI05","","Haemoproteus","Vireo altiloquus","Vireo_altiloquus","yes","Vireo altiloquus","VIOLI05 Vireo altiloquus","Vireo altiloquus","Passeriformes"
"1701","Vireo altiloquus",1990,"Vireo altiloquus","FRAG13","","Haemoproteus","Vireo altiloquus","Vireo_altiloquus","yes","Vireo altiloquus","FRAG13 Vireo altiloquus","Vireo altiloquus","Passeriformes"
"1702","Vireo altiloquus",1991,"Vireo altiloquus","CHIPAR01","","Haemoproteus","Vireo altiloquus","Vireo_altiloquus","yes","Vireo altiloquus","CHIPAR01 Vireo altiloquus","Vireo altiloquus","Passeriformes"
"1703","Vireo altiloquus",1977,"Vireo altiloquus","VIGIL09","","Haemoproteus","Vireo altiloquus","Vireo_altiloquus","yes","Vireo altiloquus","VIGIL09 Vireo altiloquus","Vireo altiloquus","Passeriformes"
"1704","Vireo gilvus",1994,"Vireo gilvus","VIGIL08","","Haemoproteus","Vireo gilvus","Vireo_gilvus","yes","Vireo gilvus","VIGIL08 Vireo gilvus","Vireo gilvus","Passeriformes"
"1705","Vireo gilvus",1993,"Vireo gilvus","VIGIL09","","Haemoproteus","Vireo gilvus","Vireo_gilvus","yes","Vireo gilvus","VIGIL09 Vireo gilvus","Vireo gilvus","Passeriformes"
"1706","Vireo gilvus",1995,"Vireo gilvus","VIGIL05","WAVI_CA_ELW_9H","Haemoproteus","Vireo gilvus","Vireo_gilvus","yes","Vireo gilvus","VIGIL05 Vireo gilvus","Vireo gilvus","Passeriformes"
"1707","Vireo gilvus",1996,"Vireo gilvus","VIGIL07","WAVI_CA_ELW_11H","Haemoproteus","Vireo gilvus","Vireo_gilvus","yes","Vireo gilvus","VIGIL07 Vireo gilvus","Vireo gilvus","Passeriformes"
"1708","Vireo gilvus",1997,"Vireo gilvus","VIGIL02","WAVI_CA_ELW_7L","Leucocytozoon","Vireo gilvus","Vireo_gilvus","yes","Vireo gilvus","VIGIL02 Vireo gilvus","Vireo gilvus","Passeriformes"
"1709","Vireo griseus",1998,"Vireo griseus","VIGRI02","29","Haemoproteus","Vireo griseus","Vireo_griseus","yes","Vireo griseus","VIGRI02 Vireo griseus","Vireo griseus","Passeriformes"
"1710","Vireo olivaceus",1999,"Vireo olivaceus","VIOLI06","VIOLI06","Haemoproteus","Vireo olivaceus","Vireo_olivaceus","yes","Vireo olivaceus","VIOLI06 Vireo olivaceus","Vireo olivaceus","Passeriformes"
"1711","Vireo olivaceus",2000,"Vireo olivaceus","VIOLI05","VIREO02","Haemoproteus","Vireo olivaceus","Vireo_olivaceus","yes","Vireo olivaceus","VIOLI05 Vireo olivaceus","Vireo olivaceus","Passeriformes"
"1712","Vireo olivaceus",2001,"Vireo olivaceus","VIOLI02","","Haemoproteus","Vireo olivaceus","Vireo_olivaceus","yes","Vireo olivaceus","VIOLI02 Vireo olivaceus","Vireo olivaceus","Passeriformes"
"1713","Vireo olivaceus",2002,"Vireo olivaceus","VIOLI03","VIOLI01","Plasmodium","Vireo olivaceus","Vireo_olivaceus","yes","Vireo olivaceus","VIOLI03 Vireo olivaceus","Vireo olivaceus","Passeriformes"
"1714","Vireo olivaceus",2003,"Vireo olivaceus","VIOLI04","VIREO01","Haemoproteus","Vireo olivaceus","Vireo_olivaceus","yes","Vireo olivaceus","VIOLI04 Vireo olivaceus","Vireo olivaceus","Passeriformes"
"1715","Vireo olivaceus",2004,"Vireo olivaceus","TROAED13","","Haemoproteus","Vireo olivaceus","Vireo_olivaceus","yes","Vireo olivaceus","TROAED13 Vireo olivaceus","Vireo olivaceus","Passeriformes"
"1716","Vireo olivaceus",2005,"Vireo olivaceus","VIGIL09","COLPLU01","Haemoproteus","Vireo olivaceus","Vireo_olivaceus","yes","Vireo olivaceus","VIGIL09 Vireo olivaceus","Vireo olivaceus","Passeriformes"
"1717","Vireo plumbeus",2007,"Vireo plumbeus","VIRPLU05","","Leucocytozoon","Vireo plumbeus","Vireo_plumbeus","yes","Vireo plumbeus","VIRPLU05 Vireo plumbeus","Vireo plumbeus","Passeriformes"
"1718","Vireo plumbeus",2011,"Vireo plumbeus","TROAED12","","Haemoproteus","Vireo plumbeus","Vireo_plumbeus","yes","Vireo plumbeus","TROAED12 Vireo plumbeus","Vireo plumbeus","Passeriformes"
"1719","Vireo plumbeus",2008,"Vireo plumbeus","VIGIL07","","Haemoproteus","Vireo plumbeus","Vireo_plumbeus","yes","Vireo plumbeus","VIGIL07 Vireo plumbeus","Vireo plumbeus","Passeriformes"
"1720","Vireo plumbeus",2009,"Vireo plumbeus","VIRPLU04","","Haemoproteus","Vireo plumbeus","Vireo_plumbeus","yes","Vireo plumbeus","VIRPLU04 Vireo plumbeus","Vireo plumbeus","Passeriformes"
"1721","Vireo plumbeus",2010,"Vireo plumbeus","VIRPLU01","","Haemoproteus","Vireo plumbeus","Vireo_plumbeus","yes","Vireo plumbeus","VIRPLU01 Vireo plumbeus","Vireo plumbeus","Passeriformes"
"1722","Vireo plumbeus",2006,"Vireo plumbeus","COLBF21","","Leucocytozoon","Vireo plumbeus","Vireo_plumbeus","yes","Vireo plumbeus","COLBF21 Vireo plumbeus","Vireo plumbeus","Passeriformes"
"1723","Volatinia jacarina",2012,"Volatinia jacarina","VOLJAC02","","Plasmodium","Volatinia jacarina","Volatinia_jacarina","yes","Volatinia jacarina","VOLJAC02 Volatinia jacarina","Volatinia jacarina","Passeriformes"
"1724","Volatinia jacarina",2013,"Volatinia jacarina","PADOM11","VOLAT01","Plasmodium","Volatinia jacarina","Volatinia_jacarina","yes","Volatinia jacarina","PADOM11 Volatinia jacarina","Volatinia jacarina","Passeriformes"
"1725","Volatinia jacarina",2014,"Volatinia jacarina","DENPET03","23","Plasmodium","Volatinia jacarina","Volatinia_jacarina","yes","Volatinia jacarina","DENPET03 Volatinia jacarina","Volatinia jacarina","Passeriformes"
"1726","Volatinia jacarina",2015,"Volatinia jacarina","LEPCOR05","P-T138","Plasmodium","Volatinia jacarina","Volatinia_jacarina","yes","Volatinia jacarina","LEPCOR05 Volatinia jacarina","Volatinia jacarina","Passeriformes"
"1727","Volatinia jacarina",2016,"Volatinia jacarina","LEPCOR07","LEPCOR05","Plasmodium","Volatinia jacarina","Volatinia_jacarina","yes","Volatinia jacarina","LEPCOR07 Volatinia jacarina","Volatinia jacarina","Passeriformes"
"1728","Willisornis poecilinotus",2020,"Willisornis poecilinotus","WILPOE09","","Plasmodium","Willisornis poecilinotus","Willisornis_poecilinotus","yes","Willisornis poecilinotus","WILPOE09 Willisornis poecilinotus","Willisornis poecilinotus","Passeriformes"
"1729","Willisornis poecilinotus",2021,"Willisornis poecilinotus","THASAT10","","Plasmodium","Willisornis poecilinotus","Willisornis_poecilinotus","yes","Willisornis poecilinotus","THASAT10 Willisornis poecilinotus","Willisornis poecilinotus","Passeriformes"
"1730","Willisornis poecilinotus",2023,"Willisornis poecilinotus","WILPOE15","","Plasmodium","Willisornis poecilinotus","Willisornis_poecilinotus","yes","Willisornis poecilinotus","WILPOE15 Willisornis poecilinotus","Willisornis poecilinotus","Passeriformes"
"1731","Willisornis poecilinotus",2024,"Willisornis poecilinotus","THAMAE01","","Plasmodium","Willisornis poecilinotus","Willisornis_poecilinotus","yes","Willisornis poecilinotus","THAMAE01 Willisornis poecilinotus","Willisornis poecilinotus","Passeriformes"
"1732","Willisornis poecilinotus",2025,"Willisornis poecilinotus","THAMUR01","","Plasmodium","Willisornis poecilinotus","Willisornis_poecilinotus","yes","Willisornis poecilinotus","THAMUR01 Willisornis poecilinotus","Willisornis poecilinotus","Passeriformes"
"1733","Willisornis poecilinotus",2022,"Willisornis poecilinotus","CONCAS01","","Plasmodium","Willisornis poecilinotus","Willisornis_poecilinotus","yes","Willisornis poecilinotus","CONCAS01 Willisornis poecilinotus","Willisornis poecilinotus","Passeriformes"
"1734","Willisornis poecilinotus",2017,"Willisornis poecilinotus","AUTPAR01","","Plasmodium","Willisornis poecilinotus","Willisornis_poecilinotus","yes","Willisornis poecilinotus","AUTPAR01 Willisornis poecilinotus","Willisornis poecilinotus","Passeriformes"
"1735","Willisornis poecilinotus",2018,"Willisornis poecilinotus","PREGUT01","","Plasmodium","Willisornis poecilinotus","Willisornis_poecilinotus","yes","Willisornis poecilinotus","PREGUT01 Willisornis poecilinotus","Willisornis poecilinotus","Passeriformes"
"1736","Willisornis poecilinotus",2019,"Willisornis poecilinotus","WILPOE19","","Plasmodium","Willisornis poecilinotus","Willisornis_poecilinotus","yes","Willisornis poecilinotus","WILPOE19 Willisornis poecilinotus","Willisornis poecilinotus","Passeriformes"
"1737","Willisornis poecilinotus",2026,"Willisornis poecilinotus","TANCYA01","","Haemoproteus","Willisornis poecilinotus","Willisornis_poecilinotus","yes","Willisornis poecilinotus","TANCYA01 Willisornis poecilinotus","Willisornis poecilinotus","Passeriformes"
"1738","Wilsonia pusilla",2027,"Cardellina pusilla","BAEBIC02","SOSP_CA3P","Plasmodium","Cardellina pusilla","Wilsonia_pusilla","no","Wilsonia pusilla","BAEBIC02 Wilsonia pusilla","Wilsonia pusilla","Passeriformes"
"1739","Wilsonia pusilla",2028,"Cardellina pusilla","CB1","","Leucocytozoon","Cardellina pusilla","Wilsonia_pusilla","no","Wilsonia pusilla","CB1 Wilsonia pusilla","Wilsonia pusilla","Passeriformes"
"1740","Wilsonia pusilla",2029,"Cardellina pusilla","CNEORN01","L Co1,L smokies","Leucocytozoon","Cardellina pusilla","Wilsonia_pusilla","no","Wilsonia pusilla","CNEORN01 Wilsonia pusilla","Wilsonia pusilla","Passeriformes"
"1741","Xiphorhynchus ocellatus",2030,"Xiphorhynchus ocellatus","XIPOCE02","","Haemoproteus","Xiphorhynchus ocellatus","Xiphorhynchus_ocellatus","yes","Xiphorhynchus ocellatus","XIPOCE02 Xiphorhynchus ocellatus","Xiphorhynchus ocellatus","Passeriformes"
"1742","Xiphorhynchus ocellatus",2031,"Xiphorhynchus ocellatus","SPMAG08","","Plasmodium","Xiphorhynchus ocellatus","Xiphorhynchus_ocellatus","yes","Xiphorhynchus ocellatus","SPMAG08 Xiphorhynchus ocellatus","Xiphorhynchus ocellatus","Passeriformes"
"1743","Xolmis pyrope",2032,"Xolmis pyrope","XOLPYR01","","Haemoproteus","Xolmis pyrope",NA,NA,"Xolmis pyrope","XOLPYR01 Xolmis pyrope","Xolmis pyrope","Passeriformes"
"1744","Zonotrichia albicollis",2040,"Zonotrichia albicollis","CB1","","Leucocytozoon","Zonotrichia albicollis","Zonotrichia_albicollis","yes","Zonotrichia albicollis","CB1 Zonotrichia albicollis","Zonotrichia albicollis","Passeriformes"
"1745","Zonotrichia capensis",2041,"Zonotrichia capensis","ZONCAP12","","Leucocytozoon","Zonotrichia capensis","Zonotrichia_capensis","yes","Zonotrichia capensis","ZONCAP12 Zonotrichia capensis","Zonotrichia capensis","Passeriformes"
"1746","Zonotrichia capensis",2042,"Zonotrichia capensis","BAEBIC02","BAEBIC02","Plasmodium","Zonotrichia capensis","Zonotrichia_capensis","yes","Zonotrichia capensis","BAEBIC02 Zonotrichia capensis","Zonotrichia capensis","Passeriformes"
"1747","Zonotrichia capensis",2047,"Zonotrichia capensis","ZOCAP14","ZOCAP10","Haemoproteus","Zonotrichia capensis","Zonotrichia_capensis","yes","Zonotrichia capensis","ZOCAP14 Zonotrichia capensis","Zonotrichia capensis","Passeriformes"
"1748","Zonotrichia capensis",2048,"Zonotrichia capensis","ZOCAP08","Haemoproteus sp. ZC1","Haemoproteus","Zonotrichia capensis","Zonotrichia_capensis","yes","Zonotrichia capensis","ZOCAP08 Zonotrichia capensis","Zonotrichia capensis","Passeriformes"
"1749","Zonotrichia capensis",2049,"Zonotrichia capensis","PADOM17","FURLEU01","Plasmodium","Zonotrichia capensis","Zonotrichia_capensis","yes","Zonotrichia capensis","PADOM17 Zonotrichia capensis","Zonotrichia capensis","Passeriformes"
"1750","Zonotrichia capensis",2050,"Zonotrichia capensis","CONCIN02","","Leucocytozoon","Zonotrichia capensis","Zonotrichia_capensis","yes","Zonotrichia capensis","CONCIN02 Zonotrichia capensis","Zonotrichia capensis","Passeriformes"
"1751","Zonotrichia capensis",2051,"Zonotrichia capensis","VOLJAC02","","Plasmodium","Zonotrichia capensis","Zonotrichia_capensis","yes","Zonotrichia capensis","VOLJAC02 Zonotrichia capensis","Zonotrichia capensis","Passeriformes"
"1752","Zonotrichia capensis",2052,"Zonotrichia capensis","CNERUB01","","Haemoproteus","Zonotrichia capensis","Zonotrichia_capensis","yes","Zonotrichia capensis","CNERUB01 Zonotrichia capensis","Zonotrichia capensis","Passeriformes"
"1753","Zonotrichia capensis",2053,"Zonotrichia capensis","TRMEL02","TRMEL02","Plasmodium","Zonotrichia capensis","Zonotrichia_capensis","yes","Zonotrichia capensis","TRMEL02 Zonotrichia capensis","Zonotrichia capensis","Passeriformes"
"1754","Zonotrichia capensis",2054,"Zonotrichia capensis","DENPET03","23","Plasmodium","Zonotrichia capensis","Zonotrichia_capensis","yes","Zonotrichia capensis","DENPET03 Zonotrichia capensis","Zonotrichia capensis","Passeriformes"
"1755","Zonotrichia capensis",2055,"Zonotrichia capensis","ZOCAP03","ChP6","Plasmodium","Zonotrichia capensis","Zonotrichia_capensis","yes","Zonotrichia capensis","ZOCAP03 Zonotrichia capensis","Zonotrichia capensis","Passeriformes"
"1756","Zonotrichia capensis",2043,"Zonotrichia capensis","ZOCAP16","PlasH12","Plasmodium","Zonotrichia capensis","Zonotrichia_capensis","yes","Zonotrichia capensis","ZOCAP16 Zonotrichia capensis","Zonotrichia capensis","Passeriformes"
"1757","Zonotrichia capensis",2044,"Zonotrichia capensis","GRW04","PlasH11","Plasmodium","Zonotrichia capensis","Zonotrichia_capensis","yes","Zonotrichia capensis","GRW04 Zonotrichia capensis","Zonotrichia capensis","Passeriformes"
"1758","Zonotrichia capensis",2045,"Zonotrichia capensis","ZOCAP17","HaemH17","Haemoproteus","Zonotrichia capensis","Zonotrichia_capensis","yes","Zonotrichia capensis","ZOCAP17 Zonotrichia capensis","Zonotrichia capensis","Passeriformes"
"1759","Zonotrichia capensis",2046,"Zonotrichia capensis","TROAED01","LEPAFF01","Leucocytozoon","Zonotrichia capensis","Zonotrichia_capensis","yes","Zonotrichia capensis","TROAED01 Zonotrichia capensis","Zonotrichia capensis","Passeriformes"
"1760","Zonotrichia capensis",2060,"Zonotrichia capensis","TROAED02","","Leucocytozoon","Zonotrichia capensis","Zonotrichia_capensis","yes","Zonotrichia capensis","TROAED02 Zonotrichia capensis","Zonotrichia capensis","Passeriformes"
"1761","Zonotrichia capensis",2061,"Zonotrichia capensis","ZOCAP19","HaemH20","Haemoproteus","Zonotrichia capensis","Zonotrichia_capensis","yes","Zonotrichia capensis","ZOCAP19 Zonotrichia capensis","Zonotrichia capensis","Passeriformes"
"1762","Zonotrichia capensis",2062,"Zonotrichia capensis","ZOCAP01","ChH4","Haemoproteus","Zonotrichia capensis","Zonotrichia_capensis","yes","Zonotrichia capensis","ZOCAP01 Zonotrichia capensis","Zonotrichia capensis","Passeriformes"
"1763","Zonotrichia capensis",2057,"Zonotrichia capensis","ZOCAP21","HaemH28","Haemoproteus","Zonotrichia capensis","Zonotrichia_capensis","yes","Zonotrichia capensis","ZOCAP21 Zonotrichia capensis","Zonotrichia capensis","Passeriformes"
"1764","Zonotrichia capensis",2058,"Zonotrichia capensis","PADOM09","","Plasmodium","Zonotrichia capensis","Zonotrichia_capensis","yes","Zonotrichia capensis","PADOM09 Zonotrichia capensis","Zonotrichia capensis","Passeriformes"
"1765","Zonotrichia capensis",2059,"Zonotrichia capensis","CURCUR01","H22","Plasmodium","Zonotrichia capensis","Zonotrichia_capensis","yes","Zonotrichia capensis","CURCUR01 Zonotrichia capensis","Zonotrichia capensis","Passeriformes"
"1766","Zonotrichia capensis",2056,"Zonotrichia capensis","ELAALB01","H10","Haemoproteus","Zonotrichia capensis","Zonotrichia_capensis","yes","Zonotrichia capensis","ELAALB01 Zonotrichia capensis","Zonotrichia capensis","Passeriformes"
"1767","Zonotrichia leucophrys",2063,"Zonotrichia leucophrys","CNEORN01","L Co1,L smokies","Leucocytozoon","Zonotrichia leucophrys","Zonotrichia_leucophrys","yes","Zonotrichia leucophrys","CNEORN01 Zonotrichia leucophrys","Zonotrichia leucophrys","Passeriformes"
"1768","Zonotrichia leucophrys",2064,"Zonotrichia leucophrys","CB1","","Leucocytozoon","Zonotrichia leucophrys","Zonotrichia_leucophrys","yes","Zonotrichia leucophrys","CB1 Zonotrichia leucophrys","Zonotrichia leucophrys","Passeriformes"
"1769","Zonotrichia leucophrys",2065,"Zonotrichia leucophrys","DUNNO01","H.AK05,H.AK09","Haemoproteus","Zonotrichia leucophrys","Zonotrichia_leucophrys","yes","Zonotrichia leucophrys","DUNNO01 Zonotrichia leucophrys","Zonotrichia leucophrys","Passeriformes"
"1770","Zonotrichia leucophrys",2066,"Zonotrichia leucophrys","CATUST10","MD.2011.SWTH.CA.LIN.5H","Haemoproteus","Zonotrichia leucophrys","Zonotrichia_leucophrys","yes","Zonotrichia leucophrys","CATUST10 Zonotrichia leucophrys","Zonotrichia leucophrys","Passeriformes"
"1771","Zonotrichia leucophrys",2067,"Zonotrichia leucophrys","PERCAN01","","Leucocytozoon","Zonotrichia leucophrys","Zonotrichia_leucophrys","yes","Zonotrichia leucophrys","PERCAN01 Zonotrichia leucophrys","Zonotrichia leucophrys","Passeriformes"
"1772","Zonotrichia leucophrys",2068,"Zonotrichia leucophrys","ZOLEU02","L.fringillinarum","Leucocytozoon","Zonotrichia leucophrys","Zonotrichia_leucophrys","yes","Zonotrichia leucophrys","ZOLEU02 Zonotrichia leucophrys","Zonotrichia leucophrys","Passeriformes"
"1773","Zonotrichia leucophrys",2069,"Zonotrichia leucophrys","BT7","P43,AMR.KGM64,P.AK01","Plasmodium","Zonotrichia leucophrys","Zonotrichia_leucophrys","yes","Zonotrichia leucophrys","BT7 Zonotrichia leucophrys","Zonotrichia leucophrys","Passeriformes"
