"","pairs","res","tiplab","Lineage_Name","jackknife"
"627","Erithacus_rubecula-PARUS1",0.514205435055402,"Erithacus_rubecula","PARUS1",1.02951679004173
"628","Erithacus_rubecula-PHSIB1",0.508375783164427,"Erithacus_rubecula","PHSIB1",1.01670338802091
"629","Erithacus_rubecula-ROBIN1",0.502860968638984,"Erithacus_rubecula","ROBIN1",1.00369496149892
"630","Erithacus_rubecula-SFC8",0.511517219445457,"Erithacus_rubecula","SFC8",1.02176942208234
"631","Erithacus_rubecula-SGS1",0.445132575737402,"Erithacus_rubecula","SGS1",0.890342314183044
"632","Erithacus_rubecula-SYAT05",0.460265654282794,"Erithacus_rubecula","SYAT05",0.922080273293091
"633","Erithacus_rubecula-TURDUS1",0.460032751655916,"Erithacus_rubecula","TURDUS1",0.921563644793878
"634","Erithacus_rubecula-WW2",0.512245115771118,"Erithacus_rubecula","WW2",1.02449497779094
"635","Erythropygia_galactotes-SGS1",0.44183783125666,"Erythropygia_galactotes","SGS1",0.883380888353372
"636","Eudyptes_chrysocome-CXPIP09",1.70695332713108,"Eudyptes_chrysocome","CXPIP09",3.41416753197518
"637","Eudyptes_chrysocome-SPMAG12",1.63322987894955,"Eudyptes_chrysocome","SPMAG12",3.27048291653045
"638","Euphonia_xanthogaster-EUXAN01",0.452184255320239,"Euphonia_xanthogaster","EUXAN01",0.906724391731927
"639","Euphonia_xanthogaster-PACPEC02",0.4515295841542,"Euphonia_xanthogaster","PACPEC02",0.906013088140526
"640","Euplectes_afer-PADOM01",0.435835686194914,"Euplectes_afer","PADOM01",0.875333993823915
"641","Euplectes_orix-LINOLI01",0.421054864770231,"Euplectes_orix","LINOLI01",0.843765996833326
"642","Euplectes_orix-REB2",0.472292762750995,"Euplectes_orix","REB2",0.945696157321208
"643","Eutoxeres_condamini-TROAED20",1.62176325022278,"Eutoxeres_condamini","TROAED20",3.24720330727632
"644","Falco_naumanni-LK02",1.64166482996829,"Falco_naumanni","LK02",3.28938122717409
"645","Falco_naumanni-LK06",1.69898078864493,"Falco_naumanni","LK06",3.4078391895182
"646","Falco_naumanni-RTSR1",1.68406042457455,"Falco_naumanni","RTSR1",3.38080623336964
"647","Falco_sparverius-BNOW03",1.64178679707569,"Falco_sparverius","BNOW03",3.29040995883679
"648","Falco_tinnunculus-LK03",1.64181217099551,"Falco_tinnunculus","LK03",3.28957640262752
"649","Ficedula_albicollis-ACCTAC01",0.47734994644582,"Ficedula_albicollis","ACCTAC01",0.955212159937787
"650","Ficedula_albicollis-AEMO01",0.474393637060709,"Ficedula_albicollis","AEMO01",0.949821651327397
"651","Ficedula_albicollis-COLL10",0.464656585432769,"Ficedula_albicollis","COLL10",0.930045486208542
"652","Ficedula_albicollis-COLL11",0.470224284668956,"Ficedula_albicollis","COLL11",0.942039817576756
"653","Ficedula_albicollis-COLL2",0.50046364225973,"Ficedula_albicollis","COLL2",0.999951453392669
"654","Ficedula_albicollis-COLL3",0.508689630905889,"Ficedula_albicollis","COLL3",1.01734625616973
"655","Ficedula_albicollis-COLL4",0.478905935293233,"Ficedula_albicollis","COLL4",0.958181225624685
"656","Ficedula_albicollis-COLL6",0.477260097005345,"Ficedula_albicollis","COLL6",0.955758920833205
"657","Ficedula_albicollis-COLL7",0.458214791151882,"Ficedula_albicollis","COLL7",0.91824928225742
"658","Ficedula_albicollis-GRW07",0.476380874586622,"Ficedula_albicollis","GRW07",0.953181570818515
"659","Ficedula_albicollis-GRW09",0.460676788916975,"Ficedula_albicollis","GRW09",0.922231454911639
"660","Ficedula_albicollis-GRW10",0.475629152003343,"Ficedula_albicollis","GRW10",0.952209734853227
"661","Ficedula_albicollis-GRW11",0.456962099348331,"Ficedula_albicollis","GRW11",0.91477741812048
"662","Ficedula_albicollis-LAMPUR03",0.474685953795477,"Ficedula_albicollis","LAMPUR03",0.95059737695567
"663","Ficedula_albicollis-PBPIP1",0.470066850747692,"Ficedula_albicollis","PBPIP1",0.941717962694042
"664","Ficedula_albicollis-PFC1",0.508619806774618,"Ficedula_albicollis","PFC1",1.01722206643694
"665","Ficedula_albicollis-PHSIB1",0.509109996308599,"Ficedula_albicollis","PHSIB1",1.01851156753241
"666","Ficedula_albicollis-PLOPRI01",0.458767742065879,"Ficedula_albicollis","PLOPRI01",0.918850401822169
"667","Ficedula_albicollis-RFF1",0.464655683235139,"Ficedula_albicollis","RFF1",0.930043282922611
"668","Ficedula_albicollis-RTSR1",0.478298819941015,"Ficedula_albicollis","RTSR1",0.957267746880575
"669","Ficedula_albicollis-SGS1",0.444811674424602,"Ficedula_albicollis","SGS1",0.88933712800565
"670","Ficedula_albicollis-SYBOR10",0.476774058338915,"Ficedula_albicollis","SYBOR10",0.954425249308088
"671","Ficedula_albicollis-TERUF02",0.478903165917799,"Ficedula_albicollis","TERUF02",0.958288115998016
"672","Ficedula_albicollis-TURDUS1",0.459879955864583,"Ficedula_albicollis","TURDUS1",0.920642086670341
"673","Ficedula_albicollis-WW2",0.512630801748028,"Ficedula_albicollis","WW2",1.02519791014424
"674","Ficedula_albicollis-WW4",0.458094099500379,"Ficedula_albicollis","WW4",0.91841106686195
"675","Ficedula_hypoleuca-COLL2",0.499342068819937,"Ficedula_hypoleuca","COLL2",0.998088414186896
