"","pairs","res","tiplab","Lineage_Name","jackknife"
"1517","Thamnomanes_caesius-CYCYA01",0.980467409813953,"Thamnomanes_caesius","CYCYA01",1.9646560130434
"1518","Thamnomanes_caesius-THACAE08",0.988034930052936,"Thamnomanes_caesius","THACAE08",1.97920501335761
"1519","Thamnomanes_caesius-THACAE09",0.99111062509884,"Thamnomanes_caesius","THACAE09",1.98646614321228
"1520","Thamnophilus_ambiguus-THAMB02",0.989876492356517,"Thamnophilus_ambiguus","THAMB02",1.98287786745186
"1521","Thamnophilus_ambiguus-THAMB08",0.987162518616116,"Thamnophilus_ambiguus","THAMB08",1.97737494558396
"1522","Thamnophilus_murinus-THACAE01",0.979468200800058,"Thamnophilus_murinus","THACAE01",1.96225333533243
"1523","Thamnophilus_nigrocinereus-THASAT06",0.98664043986634,"Thamnophilus_nigrocinereus","THASAT06",1.97727292085824
"1524","Thamnophilus_schistaceus-AUTPAR01",0.979956637927006,"Thamnophilus_schistaceus","AUTPAR01",1.96357434415995
"1525","Thlypopsis_ornata-CNERUB01",0.325846681278211,"Thlypopsis_ornata","CNERUB01",0.652502447882171
"1526","Thraupis_bonariensis-ZOCAP19",0.359228949385175,"Thraupis_bonariensis","ZOCAP19",0.718938468412603
"1527","Thraupis_cyanocephala-DIGCAE01",0.330519965047254,"Thraupis_cyanocephala","DIGCAE01",0.663857711328433
"1528","Thraupis_episcopus-TANICT01",0.323649595880601,"Thraupis_episcopus","TANICT01",0.648693697974636
"1529","Thryomanes_bewickii-LAIRI01",0.376997287923058,"Thryomanes_bewickii","LAIRI01",0.756692649214529
"1530","Thryomanes_bewickii-TROAED24",0.377775556704621,"Thryomanes_bewickii","TROAED24",0.75785199753841
"1531","Thryothorus_euophrys-BAEBIC02",0.373550564875282,"Thryothorus_euophrys","BAEBIC02",0.747980043707912
"1532","Thryothorus_leucotis-CANLEU01",0.379624876947923,"Thryothorus_leucotis","CANLEU01",0.761698745728381
"1533","Tityra_semifasciata-PACPOL02",0.988778645433689,"Tityra_semifasciata","PACPOL02",1.98148777684241
"1534","Tolmomyias_flaviventris-TOFLA01",0.985444245815162,"Tolmomyias_flaviventris","TOFLA01",1.97559327387557
"1535","Tolmomyias_sulphurescens-EUMIN01",1.01155684435791,"Tolmomyias_sulphurescens","EUMIN01",2.02525760508001
"1536","Toxorhamphus_iliolophus-OEDILI01",0.69956426932252,"Toxorhamphus_iliolophus","OEDILI01",1.4043486504977
"1537","Toxorhamphus_poliopterus-MELMON01",0.681901464220416,"Toxorhamphus_poliopterus","MELMON01",1.36692102842426
"1538","Toxostoma_rufum-TOXRUF01",0.405708434538662,"Toxostoma_rufum","TOXRUF01",0.81386493119112
"1539","Tregellasia_capito-TRECAP01",0.564393854900389,"Tregellasia_capito","TRECAP01",1.14017934586218
"1540","Tregellasia_capito-TRECAP03",0.552377327819005,"Tregellasia_capito","TRECAP03",1.11335844141308
"1541","Tregellasia_capito-TRECAP04",0.55208890130356,"Tregellasia_capito","TRECAP04",1.11294497823405
"1542","Tregellasia_capito-TRECAP06",0.556235250874216,"Tregellasia_capito","TRECAP06",1.1217355121139
"1543","Trichothraupis_melanops-PADOM09",0.339956145790094,"Trichothraupis_melanops","PADOM09",0.682936716382869
"1544","Troglodytes_aedon-BAEBIC02",0.373811438454333,"Troglodytes_aedon","BAEBIC02",0.748364436310908
"1545","Troglodytes_aedon-CATUST05",0.373633203484073,"Troglodytes_aedon","CATUST05",0.748649117356081
"1546","Troglodytes_aedon-PADOM09",0.384482004328335,"Troglodytes_aedon","PADOM09",0.77071644973546
"1547","Troglodytes_aedon-TROAED01",0.37406750028615,"Troglodytes_aedon","TROAED01",0.750576219067398
"1548","Troglodytes_aedon-TROAED02",0.373061762164102,"Troglodytes_aedon","TROAED02",0.74784451070559
"1549","Troglodytes_aedon-TROAED03",0.373919948604167,"Troglodytes_aedon","TROAED03",0.750356595797712
"1550","Troglodytes_aedon-TROAED04",0.367209229051846,"Troglodytes_aedon","TROAED04",0.737340149583474
"1551","Troglodytes_aedon-TROAED06",0.374984827862602,"Troglodytes_aedon","TROAED06",0.752426000071409
"1552","Troglodytes_aedon-TROAED09",0.369097686553002,"Troglodytes_aedon","TROAED09",0.739895207589484
"1553","Troglodytes_aedon-TROAED11",0.366248216401385,"Troglodytes_aedon","TROAED11",0.732973799580236
"1554","Troglodytes_aedon-TROAED12",0.398530150023544,"Troglodytes_aedon","TROAED12",0.797526873578477
"1555","Troglodytes_aedon-TROAED13",0.3992133937444,"Troglodytes_aedon","TROAED13",0.799023683890596
"1556","Troglodytes_aedon-TROAED14",0.402867173362457,"Troglodytes_aedon","TROAED14",0.806507791487206
"1557","Troglodytes_aedon-TROAED16",0.398441825833794,"Troglodytes_aedon","TROAED16",0.79884194511385
"1558","Troglodytes_aedon-TROAED18",0.399125347648508,"Troglodytes_aedon","TROAED18",0.799670358694812
"1559","Troglodytes_aedon-TROAED19",0.397718386454072,"Troglodytes_aedon","TROAED19",0.796360172582467
"1560","Troglodytes_aedon-TROAED20",0.40353281952011,"Troglodytes_aedon","TROAED20",0.808537123417977
"1561","Troglodytes_aedon-TROAED22",0.380056401525328,"Troglodytes_aedon","TROAED22",0.762566079774729
"1562","Troglodytes_aedon-TUMIG03",0.363343429368361,"Troglodytes_aedon","TUMIG03",0.728003610578753
"1563","Troglodytes_troglodytes-BT7",0.375142240975324,"Troglodytes_troglodytes","BT7",0.753454140760368
"1564","Troglodytes_troglodytes-GRW11",0.381265137374832,"Troglodytes_troglodytes","GRW11",0.764677516889606
"1565","Troglodytes_troglodytes-PARUS21",0.363832399517694,"Troglodytes_troglodytes","PARUS21",0.727162143577061
"1566","Troglodytes_troglodytes-SFC8",0.363159946269361,"Troglodytes_troglodytes","SFC8",0.725309474603932
"1567","Troglodytes_troglodytes-SGS1",0.373663421722803,"Troglodytes_troglodytes","SGS1",0.747426411944161
"1568","Troglodytes_troglodytes-TURDUS1",0.373940663254803,"Troglodytes_troglodytes","TURDUS1",0.749794268043956
"1569","Turdus_albicollis-TUMIG03",0.353152368608738,"Turdus_albicollis","TUMIG03",0.706146626981308
