"","tip","lineages","alt_lineages","Species3","Family3","Order3","Total.individuals","Female","Male","Unknown","Complete.measures","Beak.Length_Culmen","Beak.Length_Nares","Beak.Width","Beak.Depth","Tarsus.Length","Wing.Length","Kipps.Distance","Secondary1","Hand-Wing.Index","Tail.Length","Mass","Mass.Source","Mass.Refs.Other","Inference","Traits.inferred","Reference.species","Habitat","Habitat.Density","Migration","Trophic.Level","Trophic.Niche","Primary.Lifestyle","Min.Latitude","Max.Latitude","Centroid.Latitude","Centroid.Longitude","Range.Size","Species.Status","WJSpecID","Scientific","TipLabel","PatchClade","Hackett_FineClades","Hackett_CoarseClades","English","FileName","X2010.IUCN.Red.List.category","Taxo","BLFamilyLatin","BLFamilyEnglish","FamSequID","IOCOrder","PassNonPass","OscSubOsc","urban","humanDisturbed"
"418","Sericornis magnirostra","SERCIT01, SERCIT02","AP8, AP16","Sericornis magnirostra","Acanthizidae","Passeriformes",11,3,8,0,4,14.7,8.9,2.8,3.3,19.8,55.7,8.8,46.3,16,42.3,9.8,"Dunning","NA","NO","NA","NA","Forest","1","2","Carnivore","Invertivore","Insessorial","-38.659999999999997","-14.83","-28.58","150.436466","270681.40999999997","Extant",7537,"Sericornis magnirostra","Sericornis_magnirostra","BC6","Thornbills, Gerygones","Honeyeaters, Thornbills, Bristlebirds, Australasian Wrens, Allies","Large-billed Scrubwren","bow07537","LC","BL3","Acanthizidae","Thornbills and gerygones",120,"PASSERIFORMES","PASSERIFORMES","Passeri","0","1"
"419","Sericornis perspicillatus","SERPER01","","Sericornis perspicillatus","Acanthizidae","Passeriformes",10,2,8,0,4,13.5,8.3,2.9,3,21.4,56.7,7.4,53.4,12.2,40.1,9,"Dunning","NA","NO","NA","NA","Forest","1","1","Carnivore","Invertivore","Insessorial","-10.14","-2.23","-5.26","141.81106510000001","122449.64","Extant",7539,"Sericornis perspicillatus","Sericornis_perspicillatus","BC6","Thornbills, Gerygones","Honeyeaters, Thornbills, Bristlebirds, Australasian Wrens, Allies","Buff-faced Scrubwren","bow07539","LC","BL3","Acanthizidae","Thornbills and gerygones",120,"PASSERIFORMES","PASSERIFORMES","Passeri","0","1"
"420","Serinus atrogularis","LINOLI01","P16","Serinus atrogularis","Fringillidae","Passeriformes",5,2,3,0,4,10.8,6.6,4.5,5.7,13.4,71.3,18.8,51.5,26.7,46,11.4,"Dunning","NA","NO","NA","NA","Woodland","3","1","Herbivore","Granivore","Generalist","-33.99","0.77","-21.89","23.438896400000001","3009542.68","Extant",12273,"Serinus atrogularis","Serinus_atrogularis","P10","Finches, Allies","Finches, Allies","Black-throated Seedeater","bow12273","LC","BL3","Fringillidae","Finches and Hawaiian honeycreepers",188,"PASSERIFORMES","PASSERIFORMES","Passeri","0","1"
"421","Serinus rufobrunneus","CRIRUF02","L_CRIRUF02","Serinus rufobrunneus","Fringillidae","Passeriformes",4,2,2,0,4,16.1,10.5,6.1,8.3,19.9,77.6,18.4,59.3,23.6,45.4,25.9,"Dunning","NA","NO","NA","NA","Forest","2","1","Herbivore","Omnivore","Insessorial","-0.01","1.7","0.43","6.7143891379999996","928.93","Extant",12298,"Serinus rufobrunneus","Serinus_rufobrunneus","P10","Finches, Allies","Finches, Allies","Principe Seedeater","bow12298","LC","BL3","Fringillidae","Finches and Hawaiian honeycreepers",188,"PASSERIFORMES","PASSERIFORMES","Passeri","1","1"
"422","Serinus serinus","PYERY01, SGS1, CARCHL01","H019, H011, H147","Serinus serinus","Fringillidae","Passeriformes",17,8,9,0,4,9.2,5.8,4.6,5.2,13.9,70.8,20.8,50.1,29.3,46.4,11.2,"Dunning","NA","NO","NA","NA","Forest","2","2","Herbivore","Granivore","Generalist","27.73","60.04","45.07","13.580250550000001","4819417.99","Extant",12253,"Serinus serinus","Serinus_serinus","P10","Finches, Allies","Finches, Allies","European Serin","bow12253","LC","BL3","Fringillidae","Finches and Hawaiian honeycreepers",188,"PASSERIFORMES","PASSERIFORMES","Passeri","1","1"
"423","Sialia currucoides","LAIRI01","","Sialia currucoides","Turdidae","Passeriformes",5,1,4,0,4,16.4,9.6,3.9,3.9,21.9,114,41,71.2,36.6,70,29.6,"Dunning","NA","NO","NA","NA","Grassland","3","3","Omnivore","Invertivore","Insessorial","30.62","66.84","49.97","-118.27847079999999","4376669.8","Extant",8873,"Sialia currucoides","Sialia_currucoides","M5","Thrushes","Thrushes, Dippers, Chats, Old World Flycatchers","Mountain Bluebird","bow08873","LC","BL3","Turdidae","Thrushes",178,"PASSERIFORMES","PASSERIFORMES","Passeri","0","1"
"424","Sialia mexicana","SIAMEX03, TROAED24, LAIRI01, MOLATE01","","Sialia mexicana","Turdidae","Passeriformes",5,2,3,0,4,15.1,8.6,3.4,3.9,19.8,104.4,39.2,66.2,37.2,64.2,26.44,"Dunning","NA","NO","NA","NA","Woodland","3","2","Omnivore","Omnivore","Insessorial","18.57","52.86","36.28","-112.0148219","1779665.7","Extant",8872,"Sialia mexicana","Sialia_mexicana","M5","Thrushes","Thrushes, Dippers, Chats, Old World Flycatchers","Western Bluebird","bow08872","LC","BL3","Turdidae","Thrushes",178,"PASSERIFORMES","PASSERIFORMES","Passeri","0","1"
"425","Sitta carolinensis","BAEBIC02","SOSP_CA3P","Sitta carolinensis","Sittidae","Passeriformes",5,2,3,0,4,19.1,12.2,4,4.2,18.5,88.6,27.6,60.9,31.2,48.8,21,"Dunning","NA","NO","NA","NA","Forest","1","1","Omnivore","Omnivore","Insessorial","17.489999999999998","58.92","43.04","-102.260502","8811748.3499999996","Extant",9636,"Sitta carolinensis","Sitta_carolinensis","M1","Wrens, Gnatcatchers, Nuthatches, Wallcreeper, Treecreepers","Wrens, Gnatcatchers, Nuthatches, Wallcreeper, Treecreepers","White-breasted Nuthatch","bow09636","LC","BL3","Sittidae","Nuthatches and Wallcreeper",173,"PASSERIFORMES","PASSERIFORMES","Passeri","0","1"
"426","Sitta europaea","PHSIB1, TURDUS1, PARUS7, PARUS1, PARUS21","","Sitta europaea","Sittidae","Passeriformes",23,10,11,2,7,20.8,13.2,4.4,4.4,19.9,85.3,20.1,65.1,23.6,47.1,20.37,"Dunning","NA","NO","NA","NA","Forest","1","1","Carnivore","Invertivore","Insessorial","21.9","69.010000000000005","53.75","86.965318260000004","22902160.09","Extant",9616,"Sitta europaea","Sitta_europaea","M1","Wrens, Gnatcatchers, Nuthatches, Wallcreeper, Treecreepers","Wrens, Gnatcatchers, Nuthatches, Wallcreeper, Treecreepers","Wood Nuthatch","bow09616","LC","BL3","Sittidae","Nuthatches and Wallcreeper",173,"PASSERIFORMES","PASSERIFORMES","Passeri","0","0"
"427","Sitta krueperi","SFC8, PARUS20, PARUS22, SITTAKRU1","H027, L_IlSVA3, L_GE003","Sitta krueperi","Sittidae","Passeriformes",5,2,3,0,4,17.3,12.4,4,3.7,17,71.2,16.4,53.9,23.3,43,12.4,"Dunning","NA","NO","NA","NA","Forest","1","1","Omnivore","Omnivore","Insessorial","35.880000000000003","44.72","39.630000000000003","33.11716002","282938.84999999998","Extant",9631,"Sitta krueperi","Sitta_krueperi","M1","Wrens, Gnatcatchers, Nuthatches, Wallcreeper, Treecreepers","Wrens, Gnatcatchers, Nuthatches, Wallcreeper, Treecreepers","Krueper's Nuthatch","bow09631","NT","BL3","Sittidae","Nuthatches and Wallcreeper",173,"PASSERIFORMES","PASSERIFORMES","Passeri","0","0"
"428","Spermophaga haematina","GRW09","P46","Spermophaga haematina","Estrildidae","Passeriformes",38,16,17,5,17,16.1,11.6,8.7,10.3,21.8,67.7,7.3,58.6,11.1,54,23,"Dunning","NA","NO","NA","NA","Forest","1","1","Herbivore","Omnivore","Insessorial","-5.92","13.49","2.4","9.8225985829999996","1910654.25","Extant",12081,"Spermophaga haematina","Spermophaga_haematina","P7","Waxbills, Allies","Weavers, Waxbills, Allies","Western Bluebill","bow12081","LC","BL3","Estrildidae","Waxbills, grass finches, munias and allies",169,"PASSERIFORMES","PASSERIFORMES","Passeri","0","1"
"429","Spizella arborea","ZOLEU02, CB1, SPIARB01","L.AK18, H.AK06","Spizella arborea","Emberizidae","Passeriformes",5,2,3,0,4,11.8,7.9,4.6,6.2,20.2,72.2,14.5,58.5,19.9,69.2,17.83,"Dunning","NA","NO","NA","NA","Shrubland","2","3","Omnivore","Omnivore","Terrestrial","51.01","70.58","61.74","-116.4802686","4982334.37","Extant",12559,"Spizella arborea","Spizella_arborea","P20b","Buntings, American Sparrows, Brush-Finches","New World Warblers, New World blackbirds, Buntings, American Sparrows, Allies","American Tree Sparrow","bow12559","LC","BL3","Emberizidae","Buntings, American sparrows and allies",192,"PASSERIFORMES","PASSERIFORMES","Passeri","0","1"
"430","Spizella pallida","DUMCAR01","","Spizella pallida","Emberizidae","Passeriformes",5,2,3,0,4,10.1,6,3.4,4.9,17.4,60.8,11.2,49,18.6,56.8,11.2,"Dunning","NA","NO","NA","NA","Shrubland","2","3","Omnivore","Granivore","Generalist","42.16","62.65","51.68","-104.7894666","3219955.48","Extant",12562,"Spizella pallida","Spizella_pallida","P20b","Buntings, American Sparrows, Brush-Finches","New World Warblers, New World blackbirds, Buntings, American Sparrows, Allies","Clay-coloured Sparrow","bow12562","LC","BL3","Emberizidae","Buntings, American sparrows and allies",192,"PASSERIFORMES","PASSERIFORMES","Passeri","0","0"
"431","Spizella passerina","CNEORN01, SPIPAS09, SIAMEX01, WW3, SPIPAS02, SPIPAS01, SEIAUR01","","Spizella passerina","Emberizidae","Passeriformes",5,2,3,0,4,13.1,7,4,4.9,16.3,68,16.3,51,24.2,56,12.2,"Dunning","NA","NO","NA","NA","Forest","2","3","Omnivore","Omnivore","Generalist","12.94","66.239999999999995","47.04","-103.7326331","13081064.539999999","Extant",12560,"Spizella passerina","Spizella_passerina","P20b","Buntings, American Sparrows, Brush-Finches","New World Warblers, New World blackbirds, Buntings, American Sparrows, Allies","Chipping Sparrow","bow12560","LC","BL3","Emberizidae","Buntings, American sparrows and allies",192,"PASSERIFORMES","PASSERIFORMES","Passeri","0","1"
"432","Stachyris nigriceps","STANIG01","P-LIN32","Stachyris nigriceps","Timaliidae","Passeriformes",4,2,2,0,4,16.9,9.9,3,4.5,20.5,58,5.6,52.5,9.6,49.8,15.8,"Dunning","NA","NO","NA","NA","Shrubland","1","1","Carnivore","Invertivore","Insessorial","-5.41","29.34","17.510000000000002","100.77182879999999","1916677.61","Extant",11208,"Stachyris nigriceps","Stachyris_nigriceps","S13","Whiteyes, Babblers I, Parrotbills","Whiteyes, Babblers, Parrotbills, Old World Warblers II, Allies","Grey-throated Babbler","bow11208","LC","BL3","Timaliidae","Babblers and parrotbills",163,"PASSERIFORMES","PASSERIFORMES","Passeri","0","1"
"433","Stachyris pyrrhops","GRW04","P15","Stachyris pyrrhops","Timaliidae","Passeriformes",4,2,2,0,4,13.8,8.2,2.3,3.1,18.6,52.5,4.7,47.8,8.9,51.5,9.59,"Dunning","NA","NO","NA","NA","Forest","2","1","Carnivore","Invertivore","Insessorial","26.73","33.479999999999997","29.66","80.757168949999993","173970.87","Extant",11194,"Stachyris pyrrhops","Stachyris_pyrrhops","S13","Whiteyes, Babblers I, Parrotbills","Whiteyes, Babblers, Parrotbills, Old World Warblers II, Allies","Black-chinned Babbler","bow11194","LC","BL3","Timaliidae","Babblers and parrotbills",163,"PASSERIFORMES","PASSERIFORMES","Passeri","0","0"
"434","Stephanophorus diadematus","PADOM09","P11","Stephanophorus diadematus","Thraupidae","Passeriformes",5,2,3,0,4,14.1,8.7,6.4,7.5,23.2,98.2,20.4,77.4,20.8,81.2,35.4,"Dunning","NA","NO","NA","NA","Forest","1","2","Herbivore","Frugivore","Insessorial","-35.869999999999997","-20.92","-28.63","-53.568882330000001","1088996.67","Extant",12961,"Stephanophorus diadematus","Stephanophorus_diadematus","P17P18","Tanagers I, Allies","Tanagers, Flowerpiercers, Conebills, Seedeaters, Warbling-finches, Grosbeaks, Saltators, Allies","Diademed Tanager","bow12961","LC","BL3","Thraupidae","Tanagers",193,"PASSERIFORMES","PASSERIFORMES","Passeri","0","1"
"435","Stiphrornis erythrothorax","SYBOR09, GRW09","P46","Stiphrornis erythrothorax","Muscicapidae","Passeriformes",63,9,18,36,23,14.1,8.4,3.4,3.7,22.3,63.7,6.7,56.2,10.5,34.6,15.6,"Dunning","NA","NO","NA","NA","Forest","1","1","Carnivore","Invertivore","Generalist","-4.95","9.85","2.34","14.60888506","2299284.29","Extant",9193,"Stiphrornis erythrothorax","Stiphrornis_erythrothorax","M6","Chats, Old World Flycatchers","Thrushes, Dippers, Chats, Old World Flycatchers","Forest Robin","bow09193","LC","BL3","Muscicapidae","Chats and Old World flycatchers",167,"PASSERIFORMES","PASSERIFORMES","Passeri","0","1"
"436","Stizorhina fraseri","GRW09","P46","Stizorhina fraseri","Turdidae","Passeriformes",14,2,8,4,9,15.8,9.8,6.1,4.6,20.6,94.1,21.3,73,22.6,77.9,35.7,"Dunning","NA","NO","NA","NA","Forest","1","1","Carnivore","Invertivore","Insessorial","-13.19","7.49","-1.61","19.499406189999998","3553586.08","Extant",8785,"Stizorhina fraseri","Stizorhina_fraseri","M5","Thrushes","Thrushes, Dippers, Chats, Old World Flycatchers","Rufous Flycatcher-thrush","bow08785","LC","BL3","Turdidae","Thrushes",178,"PASSERIFORMES","PASSERIFORMES","Passeri","0","1"
"437","Strophocincla cachinnans","MONMER01, MONCAC01","","Strophocincla cachinnans","Timaliidae","Passeriformes",9,4,5,0,8,21.8,10.7,4,4.9,32.1,83.7,5.7,77.6,6.8,89.3,40.3,"Updated_literature","BoW","NO","NA","NA","Forest","1","1","Omnivore","Invertivore","Insessorial","8.3699999999999992","11.96","10.99","76.618782679999995","1236.1300000000001","Extant",11072,"Strophocincla cachinnans","Strophocincla_cachinnans","S13","Whiteyes, Babblers I, Parrotbills","Whiteyes, Babblers, Parrotbills, Old World Warblers II, Allies","Black-chinned Laughingthrush","bow11072","EN","BL3","Timaliidae","Babblers and parrotbills",163,"PASSERIFORMES","PASSERIFORMES","Passeri","0","1"
"438","Strophocincla fairbanki","MONFAI02, MONMER01","","Strophocincla fairbanki","Timaliidae","Passeriformes",5,3,2,0,4,22.7,10.9,4.1,4.7,35.2,83,5.9,76.8,7.1,84,45.5,"Dunning","NA","NO","NA","NA","Forest","2","1","Omnivore","Invertivore","Insessorial","9.15","10.52","10.02","77.235279849999998","989.68","Extant",20046,"Strophocincla fairbanki","Strophocincla_fairbanki","S13","Whiteyes, Babblers I, Parrotbills","Whiteyes, Babblers, Parrotbills, Old World Warblers II, Allies","Kerala Laughingthrush","bow20046","NT","BL3","Timaliidae","Babblers and parrotbills",163,"PASSERIFORMES","PASSERIFORMES","Passeri","0","1"
"439","Sturnella loyca","CURCUR01","H22","Sturnella loyca","Icteridae","Passeriformes",6,2,4,0,5,35,24.9,7.3,9.9,35,120.7,27,92.5,22.5,97.3,113,"Dunning","NA","NO","NA","NA","Grassland","3","2","Omnivore","Omnivore","Terrestrial","-54.78","-22.57","-39.909999999999997","-67.699243280000005","1439470.59","Extant",13415,"Sturnella loyca","Sturnella_loyca","P21","New World Blackbirds","New World warblers, New World Blackbirds, Buntings, American Sparrows, Allies","Long-tailed Meadowlark","bow13415","LC","BL3","Icteridae","New World blackbirds",190,"PASSERIFORMES","PASSERIFORMES","Passeri","0","1"
"440","Sturnella superciliaris","STUSUP01","P13","Sturnella superciliaris","Icteridae","Passeriformes",16,6,10,0,8,20.5,13,6,8.7,28.9,94.7,17.4,76.8,18.6,58,45.32,"Dunning","NA","NO","NA","NA","Grassland","3","2","Carnivore","Invertivore","Terrestrial","-39.75","-2.72","-21.29","-53.696675679999998","6509718.2199999997","Extant",13412,"Sturnella superciliaris","Sturnella_superciliaris","P21","New World Blackbirds","New World warblers, New World Blackbirds, Buntings, American Sparrows, Allies","White-browed Blackbird","bow13412","LC","BL3","Icteridae","New World blackbirds",190,"PASSERIFORMES","PASSERIFORMES","Passeri","0","1"
"441","Sturnus cineraceus","SGS1","","Sturnus cineraceus","Sturnidae","Passeriformes",4,0,4,0,4,29.4,19,5.5,6,31.7,127.5,45.9,81.7,36,63.8,83,"Dunning","NA","NO","NA","NA","Grassland","3","1","Carnivore","Invertivore","Terrestrial","32.04","56.29","44.55","119.8827046","5348180.01","Extant",9514,"Sturnus cineraceus","Sturnus_cineraceus","M4","Mockingbirds, Thrashers, Philippine Creepers, Starlings","Mockingbirds, Thrashers, Philippine Creepers, Starlings","White-cheeked Starling","bow09514","LC","BL3","Sturnidae","Starlings",177,"PASSERIFORMES","PASSERIFORMES","Passeri","1","1"
"442","Sturnus unicolor","SYAT05","H235","Sturnus unicolor","Sturnidae","Passeriformes",16,7,8,1,4,29.1,16.1,6.4,6.6,29.4,128.2,46.3,82.4,35.9,62.1,83.66,"Dunning","NA","NO","NA","NA","Forest","2","1","Omnivore","Omnivore","Generalist","29.05","43.79","38.590000000000003","-1.9415601179999999","826392.84","Extant",9513,"Sturnus unicolor","Sturnus_unicolor","M4","Mockingbirds, Thrashers, Philippine Creepers, Starlings","Mockingbirds, Thrashers, Philippine Creepers, Starlings","Spotless Starling","bow09513","LC","BL3","Sturnidae","Starlings",177,"PASSERIFORMES","PASSERIFORMES","Passeri","1","1"
"443","Sturnus vulgaris","LAMPUR01","","Sturnus vulgaris","Sturnidae","Passeriformes",28,11,17,0,10,30.2,18.5,6.6,6.5,29,128.3,49.2,79.1,38.4,65.8,77.14,"Dunning","NA","NO","NA","NA","Human Modified","3","2","Omnivore","Omnivore","Insessorial","24.55","71.19","50.32","52.412193330000001","17082191.68","Extant",9510,"Sturnus vulgaris","Sturnus_vulgaris","M4","Mockingbirds, Thrashers, Philippine Creepers, Starlings","Mockingbirds, Thrashers, Philippine Creepers, Starlings","Common Starling","bow09510","LC","BL3","Sturnidae","Starlings",177,"PASSERIFORMES","PASSERIFORMES","Passeri","1","1"
"444","Suiriri suiriri","SUISUI02","","Suiriri suiriri","Tyrannidae","Passeriformes",9,4,3,2,4,14.3,7.6,4.4,4.5,18.9,74.4,14.3,59.9,19.2,66,14.53,"Dunning","NA","NO","NA","NA","Woodland","2","1","Carnivore","Invertivore","Insessorial","-39.020000000000003","2.16","-19.48","-53.055458659999999","6139582.1699999999","Extant",5861,"Suiriri suiriri","Suiriri_suiriri","TitTyranRest","Tyrant-Flycatchers, Cotingas, Allies","Tyrant-Flycatchers, Cotingas, Allies","Suiriri Flycatcher","bow05861","LC","BL3","Tyrannidae","Tyrant-flycatchers",105,"PASSERIFORMES","PASSERIFORMES","Tyranni","0","0"
"445","Sylvia atricapilla","SYAT33, SGS1, SYBOR15, SYAT24, SYAT10, COLL1, SYAT07, SYAT01, SYAT17, SYAT04, SYAT22, WW2, SYAT12, SFC8, SYAT02, SYAT13, REB11, SYAT14, SYAT18, SYAT28, SYAT16, SYAT36, SYAT03, SYAT20, SYAT11, SYAT44, GRW11, SYAT21, BT2, PARUS1, SYAT35, SYAT05","H269","Sylvia atricapilla","Sylviidae","Passeriformes",21,10,11,0,4,15.2,7.2,3.2,3.4,20.8,75.9,20.5,55.4,27,62.2,16.7,"Dunning","NA","NO","NA","NA","Woodland","1","3","Omnivore","Omnivore","Insessorial","14.79","68.260000000000005","51.6","26.374214649999999","8628077.6600000001","Extant",11383,"Sylvia atricapilla","Sylvia_atricapilla","S12","Babblers II, Old World Warblers II, Allies","Whiteyes, Babblers, Parrotbills, Old World Warblers II, Allies","Blackcap","bow11383","LC","BL3","Sylviidae","Old World warblers",161,"PASSERIFORMES","PASSERIFORMES","Passeri","1","1"
"446","Sylvia borin","SFC8, SYBOR21, SYBOR03, SYBOR09, BT2, WW2, SYBOR06, HIICT1, SGS1, SYBOR04, SYBOR02, COLL2, RTSR1, SYBOR11, SYBOR22, GRW11, SYBOR01, SYBOR08, SYBOR05, SYBOR07, PARUS1, RECOB3, SYBOR10, GRW02, TURDUS1, GRW09, SYBOR33, SYBOR15, WW6, CWT4, SYBOR12","COLL2, SYBOR6.SPAIN","Sylvia borin","Sylviidae","Passeriformes",24,8,12,4,4,15.1,7.2,3.5,3.6,20.1,78.7,23.6,55.2,30,57.9,18.2,"Dunning","NA","NO","NA","NA","Woodland","1","3","Omnivore","Omnivore","Insessorial","36.369999999999997","70.849999999999994","54.65","37.01212237","9648408.4700000007","Extant",11384,"Sylvia borin","Sylvia_borin","S12","Babblers II, Old World Warblers II, Allies","Whiteyes, Babblers, Parrotbills, Old World Warblers II, Allies","Garden Warbler","bow11384","LC","BL3","Sylviidae","Old World warblers",161,"PASSERIFORMES","PASSERIFORMES","Passeri","0","1"
"447","Sylvia cantillans","SFC8","H027","Sylvia cantillans","Sylviidae","Passeriformes",20,10,10,0,4,11.8,5.9,2.4,2.8,18,60.3,13.2,47.3,21.8,53.5,9.6,"Dunning","NA","NO","NA","NA","Shrubland","1","3","Omnivore","Invertivore","Insessorial","27.36","46.12","38.51","6.354049013","1510923.82","Extant",11397,"Sylvia cantillans","Sylvia_cantillans","S12","Babblers II, Old World Warblers II, Allies","Whiteyes, Babblers, Parrotbills, Old World Warblers II, Allies","Subalpine Warbler","bow11397","LC","BL3","Sylviidae","Old World warblers",161,"PASSERIFORMES","PASSERIFORMES","Passeri","0","0"
"448","Sylvia communis","CWT4, WW2, SGS1, CWT2, CWT7, CWT3, GRW11, RECOB3","","Sylvia communis","Sylviidae","Passeriformes",21,10,11,0,4,13.6,7,2.8,3.3,21.3,72.6,17.6,55.1,24.2,63.3,15.1,"Dunning","NA","NO","NA","NA","Shrubland","3","3","Omnivore","Invertivore","Insessorial","31.17","68.400000000000006","50.84","43.84001705","14124012.640000001","Extant",11385,"Sylvia communis","Sylvia_communis","S12","Babblers II, Old World Warblers II, Allies","Whiteyes, Babblers, Parrotbills, Old World Warblers II, Allies","Common Whitethroat","bow11385","LC","BL3","Sylviidae","Old World warblers",161,"PASSERIFORMES","PASSERIFORMES","Passeri","0","1"
"449","Sylvia conspicillata","CWT3, REB11, RECOB3, LK06","H-CWT3, L-SC-GC2, L-SC-GC1","Sylvia conspicillata","Sylviidae","Passeriformes",15,6,9,0,4,11.7,6,2.4,2.4,17.9,55.4,10.8,44.8,19.4,51.1,9,"Dunning","NA","NO","NA","NA","Shrubland","2","3","Carnivore","Invertivore","Insessorial","14.8","44.66","35.25","1.9882342200000001","1315716.19","Extant",11399,"Sylvia conspicillata","Sylvia_conspicillata","S12","Babblers II, Old World Warblers II, Allies","Whiteyes, Babblers, Parrotbills, Old World Warblers II, Allies","Spectacled Warbler","bow11399","LC","BL3","Sylviidae","Old World warblers",161,"PASSERIFORMES","PASSERIFORMES","Passeri","0","0"
"450","Sylvia curruca","CWT4, PARUS1, LWT1, WW2, SGS1, GRW11, LWT2","","Sylvia curruca","Sylviidae","Passeriformes",16,5,10,1,4,12.6,6.5,2.6,3,18.9,66.2,15.3,50.9,23.1,57.1,11.44,"Dunning","NA","NO","NA","NA","Shrubland","3","3","Omnivore","Invertivore","Insessorial","31.4","69.78","55.05","62.032919110000002","16659794.83","Extant",11386,"Sylvia curruca","Sylvia_curruca","S12","Babblers II, Old World Warblers II, Allies","Whiteyes, Babblers, Parrotbills, Old World Warblers II, Allies","Lesser Whitethroat","bow11386","LC","BL3","Sylviidae","Old World warblers",161,"PASSERIFORMES","PASSERIFORMES","Passeri","0","1"
"451","Sylvia deserticola","SGS1","H011","Sylvia deserticola","Sylviidae","Passeriformes",4,2,2,0,4,11,6,2.4,2.6,18.6,53.9,8.7,45.1,16.2,54.2,8.58,"Dunning","NA","NO","NA","NA","Shrubland","2","1","Carnivore","Invertivore","Insessorial","29.36","36","33.31","-0.380297157","297087.15999999997","Extant",11400,"Sylvia deserticola","Sylvia_deserticola","S12","Babblers II, Old World Warblers II, Allies","Whiteyes, Babblers, Parrotbills, Old World Warblers II, Allies","Tristram's Warbler","bow11400","LC","BL3","Sylviidae","Old World warblers",161,"PASSERIFORMES","PASSERIFORMES","Passeri","0","0"
"452","Sylvia melanocephala","GRW11, REB11, SFC8, LK06, SGS1","H027, H158","Sylvia melanocephala","Sylviidae","Passeriformes",23,8,15,0,10,13.7,7.3,2.9,3,20.4,58.7,10.5,48,18,61.3,11.7,"Dunning","NA","NO","NA","NA","Shrubland","2","2","Omnivore","Invertivore","Insessorial","23.19","45.8","37.82","8.803061134","1781820.85","Extant",11395,"Sylvia melanocephala","Sylvia_melanocephala","S12","Babblers II, Old World Warblers II, Allies","Whiteyes, Babblers, Parrotbills, Old World Warblers II, Allies","Sardinian Warbler","bow11395","LC","BL3","Sylviidae","Old World warblers",161,"PASSERIFORMES","PASSERIFORMES","Passeri","0","1"
"453","Sylvia nisoria","GRW11, SYNIS2, SYNIS1","H010","Sylvia nisoria","Sylviidae","Passeriformes",13,6,7,0,4,16.4,8.9,3.7,4.3,24,88.3,24,64.4,27.2,71.7,22.5,"Dunning","NA","NO","NA","NA","Shrubland","2","3","Carnivore","Invertivore","Insessorial","35.04","62.55","50.08","54.57491512","10133103.58","Extant",11391,"Sylvia nisoria","Sylvia_nisoria","S12","Babblers II, Old World Warblers II, Allies","Whiteyes, Babblers, Parrotbills, Old World Warblers II, Allies","Barred Warbler","bow11391","LC","BL3","Sylviidae","Old World warblers",161,"PASSERIFORMES","PASSERIFORMES","Passeri","0","1"
"454","Sylvia undata","SGS1","H011","Sylvia undata","Sylviidae","Passeriformes",17,5,11,1,3,13.1,6.2,2.5,2.5,18.6,53.5,7.5,46,14.1,63.1,10.8,"Dunning","NA","NO","NA","NA","Shrubland","2","1","Carnivore","Invertivore","Insessorial","34.130000000000003","52.99","40.86","-1.1244944210000001","826720.86","Extant",11401,"Sylvia undata","Sylvia_undata","S12","Babblers II, Old World Warblers II, Allies","Whiteyes, Babblers, Parrotbills, Old World Warblers II, Allies","Dartford Warbler","bow11401","NT","BL3","Sylviidae","Old World warblers",161,"PASSERIFORMES","PASSERIFORMES","Passeri","0","1"
"455","Synallaxis azarae","TROAED20, PHEMEL02","","Synallaxis azarae","Furnariidae","Passeriformes",102,10,33,59,40,15.8,8.4,3.1,3.7,21.2,54,7.6,46.1,14.2,90.6,16.9,"Dunning","NA","NO","NA","NA","Forest","2","1","Carnivore","Invertivore","Insessorial","-27.45","10.26","-8.99","-72.33948943","477890.57","Extant",6697,"Synallaxis azarae","Synallaxis_azarae","Furnaridae","Ovenbirds, Woodcreepers","Ovenbirds, Woodcreepers, Antthrushes","Azara's Spinetail","bow06697","LC","BL3","Furnariidae","Ovenbirds",110,"PASSERIFORMES","PASSERIFORMES","Tyranni","0","1"
"456","Syndactyla rufosuperciliata","TROAED02","ZONCAP015","Syndactyla rufosuperciliata","Furnariidae","Passeriformes",17,5,11,1,3,19.8,12.4,3.9,5.8,22.9,76.1,11.4,64.6,15,78.2,25.6,"Dunning","NA","NO","NA","NA","Forest","1","1","Carnivore","Invertivore","Insessorial","-35.99","-4.22","-25.95","-56.201378810000001","1726834","Extant",6832,"Syndactyla rufosuperciliata","Syndactyla_rufosuperciliata","Furnaridae","Ovenbirds, Woodcreepers","Ovenbirds, Woodcreepers, Antthrushes","Buff-browed Foliage-gleaner","bow06832","LC","BL3","Furnariidae","Ovenbirds",110,"PASSERIFORMES","PASSERIFORMES","Tyranni","0","1"
